MacroPlot,Site,Plot,Treatment,Year,Species,Status,UV1,Count
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2009,LUAL,L,M,6
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2009,LUAL,L,M,3
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,I,3
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,M,8
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,I,2
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,M,6
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,M,11
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,M,7
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUAL,L,M,5
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2010,LUVA,L,M,3
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,I,2
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,M,6
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,M,5
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,M,5
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,M,3
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUVA,L,M,5
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUVA,L,I,4
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUVA,L,M,2
MBB2_Control_Milagra,Milagra,MBB 02,Control,2010,LUVA,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,M,8
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,M,11
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,M,11
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,M,5
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2010,LUAL,L,M,2
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUVA,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,I,1
MBB2_Mechanical_Milagra,Milagra,MBB 02,Mechanical,2011,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUVA,D,,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,I,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Burn_Milagra,Milagra,MBB 02,Burn,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,D,,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,I,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,D,,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUVA,L,M,1
MBB2_Control_Milagra,Milagra,MBB 02,Control,2012,LUAL,L,M,1
